eda,bvp,temp,x,y,z,emotion
0.83,-2.76,34.43,53,-10,38,1
0.83,-28.16,34.41,52,-10,38,1
0.83,6.1,34.41,53,-10,38,1
0.83,-9.66,34.41,53,-10,37,1
0.82,-12.89,34.41,53,-10,37,1
0.83,17.5,34.41,53,-9,38,1
0.83,1.23,34.41,52,-9,37,1
0.83,5.64,34.41,53,-10,38,1
0.83,6.19,34.41,53,-9,38,1
0.82,-17.12,34.43,53,-10,37,1
0.82,17.91,34.43,53,-10,38,1
0.82,2.27,34.43,52,-10,38,1
0.82,-24.83,34.43,53,-10,38,1
0.82,22.42,34.43,53,-10,37,1
0.82,-1.51,34.43,52,-10,38,1
0.82,-27.3,34.43,52,-10,37,1
0.81,18.62,34.43,52,-9,38,1
0.81,-5.75,34.41,53,-10,37,1
0.81,-14.38,34.41,53,-10,37,1
0.81,4.77,34.41,53,-10,37,1
0.82,-20.93,34.41,53,-10,38,1
0.82,-1.93,34.41,53,-10,37,1
0.82,8.41,34.41,53,-9,37,1
0.82,-5.13,34.41,53,-10,37,1
0.82,32.05,34.41,52,-10,37,1
0.83,6.08,34.41,52,-10,38,1
0.82,-27.55,34.41,53,-9,37,1
0.82,26.67,34.41,53,-10,37,1
0.82,-3.09,34.41,53,-9,37,1
0.82,-31.41,34.41,53,-10,38,1
0.82,27.39,34.41,53,-9,37,1
0.81,-11.01,34.41,53,-9,37,1
0.82,-16.77,34.41,53,-10,37,1
0.81,11.43,34.41,53,-9,37,1
0.82,-22.61,34.41,52,-10,38,1
0.81,-1.34,34.41,53,-10,37,1
0.81,12.39,34.41,53,-10,37,1
0.81,-4.67,34.41,53,-10,37,1
0.81,37.58,34.41,52,-9,38,1
0.81,7.32,34.41,53,-10,38,1
0.81,-28.81,34.41,52,-10,37,1
0.8,33.93,34.43,53,-10,37,1
0.81,2.59,34.43,52,-10,38,1
0.8,-40.49,34.43,52,-10,37,1
0.8,30.96,34.43,53,-10,37,1
0.8,-5.91,34.43,53,-10,37,1
0.8,-42.63,34.43,53,-9,37,1
0.8,12.44,34.43,53,-10,37,1
0.8,-16.28,34.43,53,-9,37,1
0.79,-25.86,34.43,53,-9,37,1
0.79,22.15,34.43,53,-10,37,1
0.79,7.41,34.43,53,-10,38,1
0.79,6.84,34.43,53,-9,37,1
0.79,15.43,34.43,52,-9,37,1
0.79,-19.39,34.43,53,-9,37,1
0.79,17.55,34.43,52,-10,37,1
0.79,9.75,34.43,52,-10,37,1
0.79,-24.85,34.43,52,-10,38,1
0.79,32.82,34.43,53,-10,37,1
0.79,2.55,34.43,53,-10,38,1
0.79,-40.59,34.43,53,-10,37,1
0.79,19.6,34.43,53,-10,37,1
0.79,-5.71,34.43,53,-10,38,1
0.8,-27.82,34.43,53,-10,37,1
0.81,35.95,34.43,53,-10,37,1
0.8,0.15,34.43,53,-10,37,1
0.81,-27.96,34.43,53,-9,38,1
0.8,30.09,34.43,52,-9,38,1
0.8,-7.12,34.43,52,-10,38,1
0.8,-17.61,34.43,53,-10,37,1
0.8,14.88,34.43,53,-9,37,1
0.8,-15.78,34.43,52,-10,38,1
0.79,11.09,34.43,53,-10,37,1
0.79,7.21,34.43,52,-10,37,1
0.79,-24.45,34.43,53,-10,37,1
0.79,19.03,34.43,53,-10,37,1
0.79,-6.09,34.43,53,-10,37,1
0.79,-35.7,34.41,53,-10,37,1
0.79,16.18,34.41,53,-9,37,1
0.79,2.26,34.41,53,-10,37,1
0.79,-13.63,34.41,53,-10,37,1
0.79,25.26,34.45,53,-10,37,1
0.79,-0.94,34.45,53,-9,37,1
0.78,-9.67,34.45,53,-9,37,1
0.78,15.22,34.45,52,-9,37,1
0.78,-13.52,34.45,53,-10,37,1
0.78,2.74,34.45,53,-10,37,1
0.78,22.54,34.45,53,-9,37,1
0.78,-13.58,34.45,53,-10,37,1
0.78,9.32,34.45,52,-10,37,1
0.78,12.49,34.45,52,-9,38,1
0.78,-20.73,34.45,52,-10,38,1
0.78,17.78,34.45,52,-10,38,1
0.78,9.44,34.45,52,-10,37,1
0.78,-20.83,34.45,52,-10,38,1
0.77,22.69,34.45,52,-10,38,1
0.77,3.69,34.45,52,-10,38,1
0,-0.03,31.69,-2,-3,81,0
0.18,5.06,31.69,-4,1,53,0
0.22,17.91,31.69,4,0,66,0
0.22,79.34,31.69,17,3,71,0
0.22,228.25,31.69,19,-10,50,0
0.22,-486.5,31.69,6,9,71,0
0.22,-5.9,31.69,7,-17,53,0
0.22,156.15,31.69,3,1,65,0
0.22,46.78,31.71,21,-8,60,0
0.22,4.05,31.71,26,-14,60,0
0.23,0.17,31.71,23,-12,61,0
0.23,0.87,31.71,18,-4,64,0
0.23,3.82,31.71,16,-4,62,0
0.23,14.87,31.71,18,-1,61,0
0.23,12.04,31.71,17,-2,63,0
0.23,-15.2,31.71,17,-2,62,0
0.23,11.17,31.71,17,0,62,0
0.23,32.66,31.71,18,-1,64,0
0.23,-58.51,31.71,17,-3,63,0
0.23,-52.93,31.71,17,-2,62,0
0.23,51.83,31.75,15,-3,62,0
0.23,19.59,31.75,15,-3,63,0
0.23,11.45,31.75,15,-3,62,0
0.23,0.33,31.75,15,-2,63,0
0.23,-18.97,31.73,14,-3,63,0
0.23,1.43,31.73,14,-3,62,0
0.23,1.75,31.73,15,-3,62,0
0.23,19.73,31.73,16,-4,63,0
0.23,-7.65,31.75,15,-5,62,0
0.24,1.53,31.75,16,-4,63,0
0.24,7.28,31.75,15,-4,62,0
0.24,-8.95,31.75,14,-2,63,0
0.24,7.8,31.77,14,-4,63,0
0.24,2.79,31.77,15,-5,63,0
0.24,5.69,31.77,15,-5,63,0
0.24,-8.53,31.77,16,-4,63,0
0.24,-7.76,31.77,15,-3,63,0
0.24,8.8,31.77,16,-4,62,0
0.24,-5.84,31.77,15,-4,62,0
0.24,5.7,31.77,15,-5,62,0
0.24,-0.51,31.75,15,-4,63,0
0.24,12.71,31.75,16,-4,62,0
0.24,0.78,31.75,16,-4,62,0
0.24,-12.27,31.75,15,-4,63,0
0.24,-5.59,31.75,15,-6,63,0
0.24,-2.33,31.75,13,-8,62,0
0.24,6.08,31.75,12,-7,63,0
0.24,-9.31,31.75,18,-4,63,0
0.24,4.29,31.77,18,-4,63,0
0.24,-6.79,31.77,4,-5,64,0
0.24,3.62,31.77,-5,-11,60,0
0.24,11.75,31.77,-7,-10,62,0
0.24,-1.64,31.77,-10,-14,62,0
0.24,-12.54,31.77,-7,-20,64,0
0.24,-21.26,31.77,-7,-15,64,0
0.25,43.1,31.77,-4,-9,62,0
0.25,29.82,31.79,-7,-7,63,0
0.25,-4.54,31.79,-15,-15,62,0
0.25,0.51,31.79,-15,-32,54,0
0.26,-21.9,31.79,34,-44,59,0
0.26,-2.64,31.81,9,-29,48,0
0.26,53.3,31.81,51,-29,73,0
0.25,153.06,31.81,35,-31,56,0
0.25,-230.64,31.81,22,-37,50,0
0.25,-67.06,31.79,46,-13,26,0
0.25,-6.82,31.79,60,-17,-16,0
0.27,-5.61,31.79,66,-30,1,0
0.27,41.97,31.79,58,-11,0,0
0.27,-57.07,31.79,79,-26,-7,0
0.27,-24.21,31.79,72,-14,-7,0
0.27,149.08,31.79,60,-12,1,0
0.27,19.8,31.79,70,-4,2,0
0.26,-65.28,31.81,47,-23,2,0
0.26,-54.96,31.81,15,-85,6,0
0.26,16.04,31.81,25,-64,18,0
0.27,0.6,31.81,27,-75,16,0
0.26,66.29,31.83,8,-70,-6,0
0.26,103.26,31.83,3,-55,-1,0
0.26,-80.83,31.83,-5,-98,14,0
0.26,-86.52,31.83,10,-57,20,0
0.26,-98.4,31.85,22,-73,12,0
0.26,12.7,31.85,2,-62,6,0
0.26,80.96,31.85,2,-60,3,0
0.27,44.1,31.85,6,-72,-7,0
0.27,-59.62,31.85,20,-46,12,0
0.27,-66.77,31.85,3,-98,7,0
0.27,45.2,31.85,9,-71,7,0
0.27,54.49,31.85,6,-60,0,0
0.27,-47.07,31.89,14,-71,22,0
0.27,26.72,31.89,13,-57,19,0
0.27,-13.91,31.89,6,-79,5,0
0.27,-31.8,31.89,10,-64,-3,0
0.27,47,31.89,10,-61,-4,0
0.27,19.29,31.89,7,-61,3,0
0.27,5.88,31.89,10,-56,5,0
0.27,-27.34,31.89,13,-66,-3,0
0.27,-10.71,31.91,18,-62,-5,0
0.27,21.54,31.91,19,-68,2,0
0.27,-2.95,31.91,2,-65,9,0
0.26,19.53,31.91,13,-54,10,0
0.26,-21.69,31.91,12,-71,9,0
0.27,-7.2,31.91,9,-60,0,0
0.27,6.39,31.91,30,-66,9,0
0.27,11.95,31.91,2,-44,1,0
0.26,42.91,31.93,3,-71,1,0
0.27,-24.05,31.93,15,-64,-4,0
0.27,-17.03,31.93,17,-60,-3,0
0.27,19.6,31.93,12,-62,7,0
0.27,75.93,31.93,6,-84,26,0
0.27,213.43,31.93,82,-6,-4,0
0.27,-241.6,31.93,6,7,57,0
0.28,-116.01,31.93,9,36,41,0
0.27,-1.94,31.95,42,39,36,0
0.29,21.7,31.95,31,52,28,0
0.29,172.42,31.95,43,33,33,0
0.28,217.3,31.95,84,-3,-4,0
0.27,-52.73,31.97,103,-34,26,0
0.27,-41.45,31.97,63,-10,-5,0
0.27,-47.04,31.97,62,-11,-8,0
0.27,-27.28,31.97,62,-14,-8,0
0.27,-149.22,31.99,63,-16,-2,0
0.27,-19.82,31.99,56,-21,-2,0
0.27,-21.41,31.99,62,-36,-3,0
0.27,-12.53,31.99,47,-43,2,0
0.27,-1.44,31.99,48,-42,-2,0
0.27,-6.64,31.99,41,-48,3,0
0.27,5.71,31.99,45,-44,9,0
0.26,-11.57,31.99,47,-43,8,0
0.27,1.75,31.99,43,-45,12,0
0.28,-2.77,31.99,47,-46,11,0
0.28,-6.63,31.99,48,-44,10,0
0.27,-6.98,31.99,45,-45,10,0
0.28,-6.35,31.99,47,-45,10,0
0.28,12.58,31.99,46,-45,10,0
0.28,4.11,31.99,46,-45,10,0
0.27,-7.75,31.99,46,-45,10,0
0.27,4.81,32,45,-43,11,0
0.27,-7.37,32,46,-43,10,0
0.27,10.82,32,44,-46,10,0
0.27,1.05,32,44,-47,10,0
0.27,-3.66,32.05,44,-46,10,0
0.27,13.23,32.05,39,-51,16,0
0.27,-15.76,32.05,42,-43,20,0
0.27,16.58,32.05,45,-48,19,0
0.28,2.99,32.03,47,-45,12,0
0.28,-7.2,32.03,39,-48,10,0
0.28,17.87,32.03,39,-48,7,0
0.28,27.54,32.03,40,-63,5,0
0.28,-3.22,32.05,27,-59,1,0
0.29,-49.87,32.05,22,-63,-1,0
0.29,-8.22,32.05,35,-59,-2,0
0.29,-1.71,32.05,24,-59,-2,0
0.29,51.43,32.05,19,-62,-2,0
0.29,218.53,32.05,25,-60,1,0
0.29,-29.43,32.05,33,-57,13,0
0.28,-45.68,32.05,31,-52,10,0
0.28,-86.68,32.07,34,-51,16,0
0.28,-87.52,32.07,39,-52,18,0
0.28,-9.8,32.07,34,-52,9,0
0.28,0.94,32.07,34,-50,14,0
0.28,45.58,32.07,39,-47,10,0
0.29,24.94,32.07,31,-55,8,0
0.27,11.53,32.07,39,-53,14,0
0.26,1.01,32.07,36,-53,14,0
0.26,-29.91,32.09,83,-60,39,0
0.26,-3.35,32.09,33,-11,-4,0
0.27,32.77,32.09,44,36,26,0
0.31,-10.45,32.09,63,40,31,0
0.31,-47.46,32.09,42,28,30,0
0.3,-97.42,32.09,65,25,-13,0
0.3,213.43,32.09,47,20,-55,0
0.29,284.85,32.09,51,8,-46,0
0.29,-17.03,32.11,48,7,-44,0
0.29,-184.38,32.11,55,6,-41,0
0.28,-106.22,32.11,50,7,-29,0
0.28,-44.91,32.11,59,6,-24,0
0.28,-67.97,32.13,58,11,-27,0
0.28,-34.76,32.13,58,9,-28,0
0.28,-24.91,32.13,50,2,-37,0
0.29,5.45,32.13,55,5,-42,0
0.29,-4.69,32.13,56,-6,-35,0
0.29,-3.2,32.13,52,-4,-35,0
0.28,-13.68,32.13,57,-3,-35,0
0.28,-8.31,32.13,78,-11,-18,0
0.28,2.46,32.13,42,-6,-7,0
0.28,-4.27,32.13,64,-12,3,0
0.28,1.09,32.13,66,-8,-7,0
0.28,-18.26,32.13,46,-4,-8,0
0.28,58,32.15,51,-86,12,0
0.28,14.2,32.15,14,-65,4,0
0.28,-13.9,32.15,11,-65,15,0
0.29,5.62,32.15,-3,-62,14,0
0.29,42.34,32.15,7,-62,12,0
0.29,-101.58,32.15,10,-64,17,0
0.29,-77.61,32.15,7,-63,13,0
0.29,-14.5,32.15,5,-61,11,0
0.29,10.74,32.16,8,-65,15,0
0.29,-6.05,32.16,11,-64,12,0
0.3,-1.98,32.16,8,-67,11,0
0.3,-15.68,32.16,7,-65,13,0
0.3,13.6,32.16,8,-63,12,0
0.3,4.25,32.16,7,-63,12,0
0.3,3.16,32.16,7,-66,13,0
0.3,7.81,32.16,6,-60,14,0
0.3,-7.36,32.18,5,-62,11,0
0.3,12.29,32.18,7,-63,11,0
0.3,-0.1,32.18,6,-63,12,0
0.3,7.3,32.18,7,-64,13,0
0.3,9.51,32.21,7,-65,14,0
0.3,-8.12,32.21,7,-59,8,0
0.3,10.15,32.21,5,-62,10,0
0.3,-2.63,32.21,9,-63,10,0
0.3,10.15,32.18,4,-62,11,0
0.3,0.97,32.18,6,-62,11,0
0.3,1.15,32.18,11,-64,14,0
0.3,4.26,32.18,13,-61,7,0
0.3,-12.78,32.21,8,-67,12,0
0.3,4.69,32.21,12,-66,15,0
0.3,2.07,32.21,7,-62,5,0
0.3,4.77,32.21,6,-65,9,0
0.3,6.44,32.21,6,-63,9,0
0.29,3.51,32.21,11,-64,9,0
0.3,2.66,32.21,6,-64,10,0
0.29,-10.47,32.21,7,-63,6,0
0.3,13.9,32.23,7,-63,7,0
0.3,-1.4,32.23,8,-64,8,0
0.3,0.75,32.23,8,-63,9,0
0.3,-4.41,32.23,6,-63,10,0
0.3,-1.62,32.23,8,-64,10,0
0.3,9.52,32.23,7,-64,7,0
0.3,-13.08,32.23,7,-63,8,0
0.3,8.23,32.23,8,-63,8,0
0.29,-4.35,32.23,7,-63,9,0
0.29,11.09,32.23,7,-63,8,0
0.29,1.58,32.23,7,-63,10,0
0.3,0.95,32.23,7,-63,8,0
0.29,5.66,32.23,6,-63,8,0
0.29,-7.17,32.23,7,-63,8,0
0.3,4.45,32.23,7,-63,9,0
0.29,1.36,32.23,7,-63,9,0
0,-0.03,32.39,61,-1,30,0
0.83,5.06,32.39,61,5,28,0
1.18,17.91,32.39,49,4,31,0
1.57,79.34,32.39,61,-10,32,0
1.44,228.25,32.39,60,0,32,0
1.41,-486.5,32.39,53,-4,38,0
1.51,-5.9,32.39,53,-5,38,0
1.51,156.15,32.39,52,-6,38,0
1.5,46.78,32.39,52,-5,39,0
1.5,4.05,32.39,52,-5,38,0
1.5,0.17,32.39,50,-1,41,0
1.54,0.11,32.39,50,-1,41,0
1.56,1.45,32.39,50,-2,40,0
1.56,3.11,32.39,50,-1,42,0
1.55,-30.85,32.39,51,0,41,0
1.54,-1.8,32.39,51,0,41,0
1.51,-2.28,32.41,50,-1,41,0
1.5,10.9,32.41,50,-1,42,0
1.49,-8.88,32.41,50,-1,41,0
1.48,5.83,32.41,49,0,42,0
1.48,2.66,32.41,50,0,42,0
1.51,-21.69,32.41,49,0,42,0
1.57,24.01,32.41,49,1,42,0
1.61,-10.23,32.41,49,1,42,0
1.65,25.64,32.41,51,0,42,0
1.66,-9.7,32.41,46,-1,43,0
1.61,7.52,32.41,47,2,42,0
1.48,9.76,32.41,52,0,39,0
1.39,-27.89,32.41,48,2,42,0
1.39,6.86,32.41,49,1,42,0
1.39,79.31,32.41,50,1,42,0
1.41,46.66,32.41,50,2,41,0
1.45,-128.49,32.47,50,2,42,0
1.49,-31.45,32.47,51,2,41,0
1.51,-38.92,32.47,50,2,41,0
1.52,-31.54,32.47,50,2,41,0
1.52,11.25,32.47,50,2,41,0
1.51,-7.62,32.47,50,3,41,0
1.49,29.96,32.47,49,2,43,0
1.49,-3.19,32.47,48,2,43,0
1.48,12.62,32.47,50,3,42,0
1.47,2.39,32.47,50,2,41,0
1.46,-23.61,32.47,52,3,39,0
1.46,7.91,32.47,55,3,35,0
1.54,-14.99,32.49,53,3,37,0
1.6,11.45,32.49,53,3,38,0
1.66,8.69,32.49,53,3,38,0
1.71,17.68,32.49,53,3,38,0
1.74,-72.71,32.49,52,3,38,0
1.74,14.53,32.49,53,4,38,0
1.75,29.29,32.49,53,4,38,0
1.73,-11.2,32.49,53,4,38,0
1.71,20.34,32.5,53,4,38,0
1.71,-13.29,32.5,53,4,38,0
1.76,27.03,32.5,52,3,38,0
1.84,-2.53,32.5,53,3,38,0
1.89,4.09,32.5,53,3,37,0
1.92,-6.13,32.5,53,4,38,0
1.92,-20.72,32.5,53,4,38,0
1.92,12.84,32.5,53,4,38,0
1.9,-15.2,32.5,53,4,38,0
1.87,23.99,32.5,53,4,38,0
1.84,-11.25,32.5,53,4,38,0
1.8,23.91,32.5,53,4,37,0
1.77,-0.9,32.53,53,5,37,0
1.76,0.4,32.53,44,5,46,0
1.76,7.94,32.53,38,7,51,0
1.78,-26.01,32.53,37,3,53,0
1.77,30.46,32.53,31,-6,57,0
1.77,12.18,32.53,-11,-23,62,0
1.74,156.03,32.53,-12,-27,59,0
1.72,-34.21,32.53,-12,-28,58,0
1.72,-214.43,32.57,-10,-26,58,0
1.71,22.04,32.57,-13,-27,58,0
1.7,251.93,32.57,-14,-30,57,0
1.69,-111.02,32.57,-14,-30,56,0
1.68,-202.43,32.55,-14,-29,58,0
1.68,-32.77,32.55,-14,-28,58,0
1.68,43.89,32.55,-14,-28,58,0
1.68,58.3,32.55,-16,-28,57,0
1.68,14.18,32.57,-15,-26,58,0
1.67,-8.58,32.57,-18,-29,56,0
1.66,-42.82,32.57,-18,-28,56,0
1.64,-20.32,32.57,-17,-29,56,0
1.64,47.85,32.59,-16,-28,58,0
1.65,1.91,32.59,-13,-25,61,0
1.64,43.91,32.59,25,-11,67,0
1.61,11.75,32.59,21,-17,60,0
1.56,-12.57,32.59,11,-16,56,0
1.65,-59.69,32.59,61,-11,50,0
1.53,80.17,32.59,35,-31,51,0
1.47,88.92,32.59,89,13,34,0
1.46,100.9,32.63,84,4,21,0
1.35,-117.43,32.63,29,-25,32,0
1.34,-34.78,32.63,19,-63,93,0
1.62,29.01,32.63,-31,-52,40,0
1.64,218.76,32.61,-39,-33,33,0
1.62,101.52,32.61,-3,-35,47,0
1.61,95.5,32.61,10,-74,50,0
1.62,-163.32,32.61,36,-7,43,0
1.63,-136.24,32.63,127,-21,-14,0
1.44,-65.19,32.63,35,-62,-13,0
1.38,44.75,32.63,27,-65,-37,0
1.31,-332.52,32.63,27,-48,-28,0
1.42,31.22,32.65,20,-56,-20,0
1.39,51.74,32.65,21,-54,-30,0
1.38,98.51,32.65,19,-51,-29,0
1.39,-30,32.65,28,-54,-23,0
1.35,48.87,32.66,31,-58,-23,0
1.41,43.71,32.66,12,-26,20,0
1.47,2.48,32.66,35,-51,37,0
1.24,0.67,32.66,14,-70,-4,0
1.33,-24.3,32.71,28,-69,0,0
1.38,57.05,32.71,28,-61,0,0
1.31,147.8,32.71,28,-56,5,0
1.31,-110.79,32.71,28,-56,-6,0
1.37,1.76,32.75,24,-58,-16,0
1.5,53.6,32.75,13,-51,-70,0
1.46,53.74,32.75,17,-57,3,0
1.56,14.16,32.75,20,-60,-24,0
1.54,-98.25,32.75,19,-59,-17,0
1.56,96.61,32.75,20,-57,-19,0
1.57,370.31,32.75,19,-59,-18,0
1.59,-347.3,32.75,22,-58,-23,0
1.58,-86.22,32.79,22,-58,-20,0
1.58,52.07,32.79,17,-56,-17,0
1.56,30.12,32.79,20,-59,-18,0
1.55,-9.23,32.79,20,-57,-16,0
1.54,-6.72,32.81,22,-58,-15,0
1.51,-8.57,32.81,23,-59,-15,0
1.5,22.26,32.81,22,-61,-11,0
1.5,12.08,32.81,24,-63,-7,0
1.53,29.47,32.83,19,-61,8,0
1.59,-6.79,32.83,28,-61,34,0
1.63,-19.47,32.83,-54,-13,13,0
1.65,68.65,32.83,-19,-23,31,0
1.51,17.59,32.84,-33,-54,34,0
1.72,12.5,32.84,-49,-32,64,0
1.58,-119.23,32.84,-40,-53,14,0
1.7,450.03,32.84,-17,-14,-26,0
1.72,-93.96,32.84,-22,-95,-9,0
1.64,-309.77,32.84,-17,-44,19,0
1.61,-100.1,32.84,10,-79,-30,0
1.38,179.56,32.84,-18,-74,5,0
1.52,296.53,32.91,36,-67,8,0
1.44,-142.1,32.91,50,-36,65,0
1.31,-551.42,32.91,-23,2,68,0
1.41,-583.05,32.91,2,17,0,0
1.57,262,32.93,8,-118,55,0
2.08,59.27,32.93,-61,-76,7,0
1.83,258.03,32.93,-33,-84,-12,0
1.57,242.43,32.93,-25,-55,2,0
1.43,-0.24,33.03,29,-45,-7,0
1.78,-218.46,33.03,-36,-80,-30,0
1.66,-79.27,33.03,30,-42,-26,0
1.58,-12.66,33.03,17,-49,14,0
1.46,94.19,32.97,33,-30,35,0
1.45,-316.24,32.97,55,-24,21,0
1.47,-144.8,32.97,41,-23,26,0
1.44,35.13,32.97,42,-43,18,0
1.25,184.5,32.95,48,-44,22,0
0.86,3.94,32.95,52,-36,18,0
0.57,-64.99,32.95,54,-32,15,0
0.34,178.77,32.95,57,-27,17,0
0.24,305.23,32.95,61,-24,18,0
0.53,42.4,32.95,73,-17,13,0
0.96,-20.79,32.95,49,19,37,0
1.18,-16.41,32.95,-2,-25,64,0
1.23,-44.8,32.95,-6,-24,57,0
1.19,-248.55,32.95,67,3,18,0
1.11,155.4,32.95,110,24,-45,0
1.24,124.84,32.95,76,23,8,0
1.21,33.74,32.97,52,26,18,0
1.13,137.35,32.97,53,37,4,0
1.04,4.75,32.97,52,36,12,0
0.78,-183.6,32.97,56,30,10,0
0.8,-151.62,32.97,57,37,-2,0
0.78,-18.85,32.97,51,37,-6,0
0.78,-122.64,32.97,52,32,-1,0
0.87,23.75,32.97,63,27,-12,0
0.77,89.26,33.03,55,29,-7,0
0.33,0.76,33.03,58,29,-6,0
0.46,60.08,33.03,60,27,0,0
1.02,103.19,33.03,59,26,0,0
1.02,-126.45,33.03,59,27,-1,0
0.99,-96.04,33.03,60,27,-1,0
0.99,18.16,33.03,60,26,0,0
0.87,-17.4,33.03,59,27,0,0
0.82,-57.92,33.07,59,27,-1,0
0.64,10.34,33.07,60,27,-1,0
0.51,-3.69,33.07,59,27,-1,0
0.45,16.47,33.07,59,27,-3,0
0.11,-2.1,33.07,59,27,-3,0
0,18.99,33.07,59,26,-5,0
0,-12.73,33.07,60,26,-6,0
0.04,-7.08,33.07,60,26,-7,0
0.05,1.03,33.07,59,27,-7,0
0.06,-0.83,33.07,60,26,-7,0
0.06,2.1,33.07,59,27,-7,0
0.07,8.7,33.07,60,27,-8,0
0.07,17.22,33.09,58,26,-8,0
0.07,-20.48,33.09,60,26,-5,0
0.07,-8.51,33.09,55,28,-3,0
0.15,15.42,33.09,61,27,-3,0
0.12,8.13,33.11,55,17,-1,0
0.61,-19.99,33.11,58,19,-7,0
0.83,-67.6,33.11,58,22,-17,0
1.17,65.66,33.11,56,35,-24,0
1.05,14.9,33.11,62,32,-18,0
1.34,76.67,33.11,57,29,-8,0
1.39,-10.47,33.11,62,29,-11,0
1.12,-70.74,33.11,51,34,-7,0
0.98,68.19,33.13,54,36,-8,0
0.83,-38.13,33.13,55,33,-7,0
0.8,-184.88,33.13,56,32,-6,0
0.79,49.16,33.13,58,31,-6,0
0.78,85.54,33.11,55,32,-7,0
0.77,9.52,33.11,56,32,-10,0
0.78,-7.22,33.11,52,33,-13,0
0.8,-32.4,33.11,48,36,-21,0
0.92,-0.11,33.13,52,36,-23,0
0.97,34.29,33.13,46,37,-22,0
0.97,-3.57,33.13,46,38,-25,0
0.99,-39.29,33.13,45,38,-27,0
1,-15.89,33.11,45,36,-27,0
0.99,-30.21,33.11,46,37,-26,0
0.98,45.13,33.11,45,37,-26,0
0.97,35.84,33.11,48,37,-25,0
0.98,-6.85,33.16,49,36,-25,0
0.98,-32.88,33.16,45,38,-26,0
0.97,18.63,33.16,45,38,-27,0
0.95,-22.68,33.16,45,37,-26,0
0.94,-14.31,33.11,45,38,-25,0
0.94,-0.63,33.11,45,38,-26,0
0.93,19.78,33.11,46,37,-25,0
0.93,11.68,33.11,48,37,-25,0
0.93,-25.68,33.16,46,37,-25,0
0.93,21.64,33.16,47,37,-24,0
0.92,-0.07,33.16,46,38,-24,0
0.92,12.98,33.16,47,38,-24,0
0,-0.03,36.43,103,-54,54,0
0.06,5.06,36.43,68,-71,19,0
0.1,17.91,36.43,25,-4,3,0
0.11,79.34,36.43,5,25,1,0
0.1,228.25,36.43,45,-42,28,0
0.11,-486.5,36.43,85,-60,28,0
0.11,-5.9,36.43,90,-64,32,0
0.11,156.15,36.43,51,-37,17,0
0.11,46.78,36.41,-7,25,-4,0
0.11,4.05,36.41,47,-21,33,0
0.1,0.14,36.41,54,-64,36,0
0.1,0.8,36.41,65,-60,32,0
0.1,3.41,36.41,15,-62,1,0
0.1,13.87,36.41,13,-58,3,0
0.11,18.24,36.41,19,-69,5,0
0.1,-24.54,36.41,24,-60,-10,0
0.11,-9.72,36.39,24,-62,-18,0
0.11,-39.34,36.39,20,-62,-15,0
0.11,18.27,36.39,20,-62,-9,0
0.12,101.32,36.39,19,-58,-4,0
0.12,-26.64,36.41,15,-59,-1,0
0.12,34.02,36.41,14,-55,-2,0
0.11,-24.01,36.41,19,-60,-10,0
0.12,2.97,36.41,18,-61,-10,0
0.11,-30.65,36.41,18,-61,-12,0
0.12,-6.76,36.41,18,-61,-14,0
0.12,4.44,36.41,16,-65,-15,0
0.12,-8.73,36.41,18,-62,-14,0
0.12,19.71,36.41,17,-60,-9,0
0.12,-57.6,36.41,16,-59,-5,0
0.12,11.79,36.41,18,-63,-2,0
0.12,-5.92,36.41,15,-61,-1,0
0.12,22.24,36.39,15,-61,1,0
0.12,8.89,36.39,14,-60,0,0
0.12,17.57,36.39,16,-61,-3,0
0.11,-11.24,36.39,18,-60,-5,0
0.11,-26.84,36.41,20,-64,-6,0
0.11,4.3,36.41,21,-66,-14,0
0.11,-35.55,36.41,24,-58,-26,0
0.11,33.13,36.41,28,-27,-6,0
0.11,-25.44,36.39,61,-64,-22,0
0.1,56.51,36.39,11,-58,-1,0
0.1,120.45,36.39,24,-60,3,0
0.1,-140.47,36.39,22,-64,9,0
0.11,-67.77,36.39,19,-60,-1,0
0.1,-49.07,36.39,18,-65,-3,0
0.1,-25.03,36.39,11,-66,1,0
0.1,27.69,36.39,6,-63,3,0
0.11,14.15,36.39,9,-63,4,0
0.11,7.18,36.39,9,-60,7,0
0.11,15.25,36.39,7,-66,-3,0
0.11,-2.96,36.39,9,-66,-1,0
0.11,42.25,36.39,9,-62,0,0
0.11,16.08,36.39,7,-64,3,0
0.11,18.9,36.39,6,-63,3,0
0.11,-8.1,36.39,7,-63,4,0
0.11,4.37,36.37,7,-63,-1,0
0.11,6.27,36.37,8,-63,-1,0
0.11,34.51,36.37,9,-65,-2,0
0.12,52.07,36.37,7,-64,0,0
0.11,-39.66,36.37,5,-62,-5,0
0.11,-22.21,36.37,-8,-84,5,0
0.12,-29.35,36.37,15,-49,-9,0
0.11,8.81,36.37,13,-59,-11,0
0.11,32.24,36.37,21,-65,-5,0
0.1,90.07,36.37,23,-69,-1,0
0.1,-160.22,36.37,5,-66,1,0
0.1,-177.52,36.37,2,-66,2,0
0.1,33.23,36.37,-10,-58,-1,0
0.1,3.51,36.37,-1,-73,0,0
0.09,91.58,36.37,-4,-63,-4,0
0.1,4.27,36.37,-2,-64,0,0
